minutes,apigateway_api_gateway,apigateway_source,blocklatency_disk sda,customersservice_customers_service,customersservice_source,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,iowait_cpu 8,iowait_cpu 9,iowait_source,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,irq_cpu 8,irq_cpu 9,irq_source,memavailable_mem_available,memavailable_source,memcache_mem_cache,memcache_source,memutil_mem_util,memutil_source,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,readbytes_source,srtt_source,srtt_SRTT_cumulative,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,system_cpu 8,system_cpu 9,system_source,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,user_cpu 8,user_cpu 9,user_source,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,utilization_cpu 8,utilization_cpu 9,utilization_source,vetsservice_vets_service,vetsservice_source,visitsservice_visits_service,visitsservice_source,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,writebytes_source
2025-05-17 17:28:15,0.0,THREADFULL,13,,,360,31,112,15,145,35,17,114,0,0,THREADFULL,733,823,881,630,672,766,610,814,0,0,THREADFULL,11471947,threadfull,4799167,threadfull,51.34813581009633,threadfull,578495,3951761,0,4563701,threadfull,THREADFULL,4260.007911076949,842,818,830,1137,1085,761,1155,843,0,0,THREADFULL,9353,9845,9635,16575,16859,9852,16479,9579,0,0,THREADFULL,80.13379549851444,82.61026622348317,82.32906783620065,85.53779180034941,85.48351136442969,83.2259282053269,83.75300903932968,80.58040070594113,0,0,THREADFULL,,,,,582368,3920527,4537314,2827923.885991342,threadfull
2025-05-17 17:28:30,0.0,THREADFULL,13,,,354,32,98,10,145,35,18,116,0,0,THREADFULL,733,842,951,632,699,782,655,814,0,0,THREADFULL,11448475,threadfull,4799272,threadfull,51.397635810096325,threadfull,596018,3951918,0,4563032,threadfull,THREADFULL,4320.495535029899,930,819,830,1141,1330,761,1355,838,0,0,THREADFULL,9337,9835,9635,16371,16849,9848,16468,9551,0,0,THREADFULL,80.26723659046847,82.6824946023347,82.85445414572449,85.55097037177796,85.69498874538208,83.27361103360974,83.80752137041452,80.77254815734592,0,0,THREADFULL,,,,,578129,3920527,4535481,2827923.885991342,threadfull
2025-05-17 17:28:45,0.0,THREADFULL,13,,,135,59,18,10,264,90,36,278,0,0,THREADFULL,725,1016,1029,934,1050,853,962,843,0,0,THREADFULL,11317090,threadfull,4800147,threadfull,52.07173248818173,threadfull,682714,3925232,0,4474147,threadfull,THREADFULL,4388.263686279625,930,825,876,1460,1330,759,1355,850,0,0,THREADFULL,9008,9360,9520,15475,16269,9575,15669,9171,0,0,THREADFULL,83.43995880355288,84.97368356458506,86.83786626984129,85.9177944534882,88.36995158730157,85.90927771395269,86.78845701188169,84.05921378486002,0,0,THREADFULL,,,,,661733,3923268,4481907,2827923.885991342,threadfull
2025-05-17 17:29:00,0.0,THREADFULL,13,,,145,62,9,10,260,145,39,276,0,0,THREADFULL,727,1039,1045,978,1056,880,975,854,0,0,THREADFULL,11152179,threadfull,4800676,threadfull,52.48411052656492,threadfull,684339,3917987,0,4494906,threadfull,THREADFULL,4468.890602555267,930,825,894,1270,1330,747,1355,850,0,0,THREADFULL,8963,9355,9521,15426,16278,9584,15614,9165,0,0,THREADFULL,83.6786037555845,85.04243567848586,87.21452619047622,85.99036592837267,88.56627907647906,86.41642432012434,87.15988125319771,84.1790143939609,0,0,THREADFULL,,,,,664527,3928298,4503566,2827923.885991342,threadfull
2025-05-17 17:29:15,0.0,THREADFULL,13,,,137,60,9,15,205,145,51,205,0,0,THREADFULL,740,1097,1058,1025,1090,971,1029,902,0,0,THREADFULL,11117490,threadfull,4800395,threadfull,52.78309864548075,threadfull,732762,3940078,0,4620612,threadfull,THREADFULL,4820.355054285895,930,825,775,1270,1330,745,1355,850,0,0,THREADFULL,9142,9423,9680,15896,16425,9649,15918,9567,0,0,THREADFULL,83.7344001639714,84.37547422983833,85.93384583333338,85.97754311553088,87.83322499999997,85.84107004523256,86.59037504403919,84.44435618538643,0,0,THREADFULL,,,,,718780,3930322,4609400,2827923.885991342,threadfull
2025-05-17 17:29:30,0.0,THREADFULL,13,,,138,61,9,75,200,145,46,204,0,0,THREADFULL,747,1117,1078,1039,1102,991,1055,924,0,0,THREADFULL,11091870,threadfull,4800631,threadfull,52.939120318252414,threadfull,737957,3944814,0,4842433,threadfull,THREADFULL,4900.977682969141,640,610,570,760,690,737,800,480,0,0,THREADFULL,9181,9437,9703,16215,16513,9654,15935,9632,0,0,THREADFULL,83.69280016397138,84.2731885155526,85.56064583333337,85.97654311553087,87.79622499999996,85.77748671189921,86.57321919988335,84.44435618538643,0,0,THREADFULL,,,,,732185,3944041,4831291,2827923.885991342,threadfull
2025-05-17 17:29:45,0.0,THREADFULL,13,,,146,128,9,130,102,145,13,62,0,0,THREADFULL,1317,1248,1208,1372,1179,1342,1237,1517,0,0,THREADFULL,10994773,threadfull,4801352,threadfull,53.44031016434543,threadfull,768005,4107693,0,4857243,threadfull,THREADFULL,4818.7172020507805,640,610,570,760,690,614,800,480,0,0,THREADFULL,9868,9736,10314,17208,17287,10014,16781,10317,0,0,THREADFULL,81.80319678292844,80.77042195874365,83.21743690476188,85.97185347321809,86.07905793650791,82.35169901246095,84.44040852377792,84.05788420846687,0,0,THREADFULL,,,,,757402,4131643,4831340,2827923.885991342,threadfull
2025-05-17 17:30:00,0.0,THREADFULL,13,,,146,127,11,130,102,145,11,64,0,0,THREADFULL,1316,1269,1197,1379,1176,1299,1233,1575,0,0,THREADFULL,10914716,threadfull,4801533,threadfull,53.86574696692194,threadfull,764678,4156121,0,4833672,threadfull,THREADFULL,4475.638835952278,640,610,570,760,690,605,800,480,0,0,THREADFULL,9972,9763,10339,17286,17434,10048,16782,10564,0,0,THREADFULL,81.52856138847604,80.47051579048774,83.08239444444443,86.05804254248214,85.73220336330341,81.93673718678664,84.40667431329888,83.63593979636876,0,0,THREADFULL,,,,,754045,4208373,4811729,2827923.885991342,threadfull
2025-05-17 17:30:15,0.0,THREADFULL,13,,,129,86,25,130,99,90,16,100,0,0,THREADFULL,1054,1204,1066,1108,1007,1107,953,1298,0,0,THREADFULL,10910625,threadfull,4801187,threadfull,53.79897717850775,threadfull,718380,4141799,0,4542464,threadfull,THREADFULL,3904.933774779152,616,574,631,818,800,617,783,477,0,0,THREADFULL,10063,9889,10164,17551,17319,9990,16971,10472,0,0,THREADFULL,81.46443233545874,80.86882942525422,81.28654155242135,86.18505559749336,84.9742565234224,81.19981063755311,84.35323253254305,83.46475641080352,0,0,THREADFULL,,,,,715587,4242590,4542464,2827923.885991342,threadfull
2025-05-17 17:30:30,0.0,THREADFULL,13,,,127,86,25,130,100,275,16,104,0,0,THREADFULL,1050,1203,1024,1078,936,1070,870,1254,0,0,THREADFULL,10910625,threadfull,4801257,threadfull,53.81381606739666,threadfull,721196,4005888,0,4542464,threadfull,THREADFULL,3775.838807294718,607,571,631,818,800,618,783,477,0,0,THREADFULL,10100,9932,10149,17624,17319,9989,16979,10469,0,0,THREADFULL,81.6127938739203,80.96043137885619,81.25384155242135,86.27815394914172,84.89715652342238,81.18122532009279,84.37077492384738,83.44320338050048,0,0,THREADFULL,,,,,718867,4005888,4542464,2827923.885991342,threadfull
2025-05-17 17:30:45,0.0,THREADFULL,13,,,16,67,47,69,106,480,16,178,0,0,THREADFULL,910,1152,758,734,535,842,661,872,0,0,THREADFULL,10784319,threadfull,4801822,threadfull,53.96392867900074,threadfull,730521,4005888,0,4542464,threadfull,THREADFULL,3678.790909958693,492,489,688,868,835,633,742,468,0,0,THREADFULL,10475,10393,9727,18001,16963,9850,17279,10371,0,0,THREADFULL,83.31759380066386,82.8587541271868,78.84353293650798,87.02718365206499,83.25534025358107,79.19417433446183,84.13929816541032,82.27538247979155,0,0,THREADFULL,,,,,739936,4005888,4542464,2827923.885991342,threadfull
2025-05-17 17:31:00,0.0,THREADFULL,13,,,13,67,48,60,110,480,17,180,0,0,THREADFULL,895,1131,737,703,531,820,606,759,0,0,THREADFULL,10676468,threadfull,4802981,threadfull,54.24108268686936,threadfull,730644,4005888,0,4542464,threadfull,THREADFULL,3775.8374527752,491,490,710,875,849,638,737,465,0,0,THREADFULL,10535,10452,9740,18016,16954,9824,17298,10334,0,0,THREADFULL,83.69718786644799,83.23779400879343,78.56438944666449,87.12593467545676,83.60315061327562,79.06545799802052,84.19741066856386,82.02141797705262,0,0,THREADFULL,,,,,740806,4005888,4542464,2827923.885991342,threadfull
2025-05-17 17:31:15,0.0,THREADFULL,13,,,42,58,60,61,119,480,18,159,0,0,THREADFULL,857,1069,696,649,493,730,561,731,0,0,THREADFULL,10628484,threadfull,4806895,threadfull,54.40057666339936,threadfull,779531,4005888,0,10421248,threadfull,THREADFULL,4000.315508129665,516,520,735,887,879,639,754,464,0,0,THREADFULL,10575,10481,9915,17885,16979,9880,17279,10325,0,0,THREADFULL,84.37799005117229,83.88517299565298,81.22045162337665,87.8289891809411,85.20005402804745,80.54568684256922,84.63536574760552,82.49619383930376,0,0,THREADFULL,,,,,763597,4005888,10421248,2827923.885991342,threadfull
2025-05-17 17:31:30,0.0,THREADFULL,12,,,45,58,60,61,122,277,18,159,0,0,THREADFULL,851,1041,684,647,489,706,555,724,0,0,THREADFULL,10621201,threadfull,4814195,threadfull,54.468235104957806,threadfull,772881,4082688,0,10487808,threadfull,THREADFULL,4026.990631198172,712,523,590,878,884,641,754,464,0,0,THREADFULL,10574,10482,9933,17849,16987,9903,17291,10325,0,0,THREADFULL,84.61825779965098,84.50978806578952,83.1175238095238,88.03685488142419,85.6234254566189,80.93931928433379,84.82383052033279,82.58035098216091,0,0,THREADFULL,,,,,768140,4082688,10487808,2827923.885991342,threadfull
2025-05-17 17:31:45,0.0,THREADFULL,12,,,158,32,74,25,193,142,12,128,0,0,THREADFULL,676,853,533,532,481,522,512,580,0,0,THREADFULL,10475807,threadfull,4818467,threadfull,55.51284616772114,threadfull,729485,4159488,0,10487808,threadfull,THREADFULL,4017.465010373706,665,569,590,796,988,630,866,561,0,0,THREADFULL,10517,10701,10563,17750,17579,10404,17384,10207,0,0,THREADFULL,88.12409277110986,89.40109750971193,88.74779761904762,90.04999166666668,89.70394761904758,85.95068654123654,88.94534352869357,85.71081775711633,0,0,THREADFULL,,,,,734717,4159488,10487808,2827923.885991342,threadfull
2025-05-17 17:32:00,0.0,THREADFULL,12,,,153,31,78,23,199,131,11,117,0,0,THREADFULL,643,794,484,521,466,456,502,519,0,0,THREADFULL,10381711,threadfull,4821414,threadfull,56.16933242882349,threadfull,721295,12140544,0,10487808,threadfull,THREADFULL,3893.660685621447,665,571,590,792,995,624,883,569,0,0,THREADFULL,10490,10756,10594,17712,17711,10464,17429,10186,0,0,THREADFULL,89.78905919270191,90.76575946806378,90.58831904761902,90.64832305194808,91.18771111111108,87.32683459040956,89.84935534726715,86.19034594202913,0,0,THREADFULL,,,,,733828,12140544,10487808,2827923.885991342,threadfull
2025-05-17 17:32:15,0.0,THREADFULL,12,,,155,45,85,30,160,104,15,105,0,0,THREADFULL,652,695,430,522,426,445,465,497,0,0,THREADFULL,10340738,threadfull,4823710,threadfull,55.74383728166887,threadfull,552000,12140544,0,9148416,threadfull,THREADFULL,3050.524850387394,665,536,608,805,992,616,907,546,0,0,THREADFULL,10532,10870,10698,17719,17889,10558,17502,10233,0,0,THREADFULL,91.63474893011951,92.27513463089386,92.4782714285714,92.19729668640184,93.02250555555558,88.5319234959485,90.47971102665116,88.04815670534461,0,0,THREADFULL,,,,,552193,12140544,9148416,2827923.885991342,threadfull
2025-05-17 17:32:30,0.0,THREADFULL,13,,,75,30,84,31,10,102,14,98,0,0,THREADFULL,647,675,422,510,412,431,445,480,0,0,THREADFULL,10348898,threadfull,4824049,threadfull,55.71015267849426,threadfull,588783,5826560,0,9148416,threadfull,THREADFULL,2770.9864793866395,440,511,598,805,665,579,695,541,0,0,THREADFULL,10605,10902,10698,17869,17939,10635,17575,10235,0,0,THREADFULL,92.01558226345284,92.46073463089384,93.1716214285714,92.3432300197352,93.29843055555556,88.55066375568875,90.61676928783442,88.04815670534461,0,0,THREADFULL,,,,,561068,7446528,9148416,2830012.845991342,threadfull
2025-05-17 17:32:45,0.0,THREADFULL,13,,,75,30,9,82,10,15,1,35,0,0,THREADFULL,529,408,287,315,324,268,313,292,0,0,THREADFULL,10332969,threadfull,4824440,threadfull,55.72797290456413,threadfull,709489,5826560,0,9148416,threadfull,THREADFULL,2629.700871226272,440,375,447,868,625,380,675,396,0,0,THREADFULL,11267,11260,11283,18600,18869,11186,18681,11174,0,0,THREADFULL,95.76026007215006,96.71851695526694,97.93631825396832,96.51326071428572,97.3161363019618,94.4229495969838,95.76072317749298,94.81520400136158,0,0,THREADFULL,,,,,706094,7446528,9148416,2830012.845991342,threadfull
2025-05-17 17:33:00,0.0,THREADFULL,13,,,75,30,4,84,10,8,2,32,0,0,THREADFULL,406,320,195,273,257,212,258,199,0,0,THREADFULL,10327898,threadfull,4824663,threadfull,55.72095259471588,threadfull,717573,5826560,0,9148416,threadfull,THREADFULL,2508.118462123235,440,333,379,875,625,336,675,373,0,0,THREADFULL,11472,11354,11396,18736,19113,11381,19015,11324,0,0,THREADFULL,98.18076046189732,97.8864119047619,98.71606746031756,98.00767777777776,98.84989202288467,97.512401389729,97.99711609291091,97.34196360450812,0,0,THREADFULL,,,,,724815,7446528,9148416,2830012.845991342,threadfull
2025-05-17 17:33:15,0.0,THREADFULL,13,,,65,30,8,81,15,21,5,35,0,0,THREADFULL,135,191,137,173,189,141,215,120,0,0,THREADFULL,10326198,threadfull,4825336,threadfull,55.69280822677481,threadfull,1335810,5826560,0,4919296,threadfull,THREADFULL,2481.6394486956256,440,334,382,882,625,314,675,364,0,0,THREADFULL,11526,11428,11437,18921,19202,11439,19155,11410,0,0,THREADFULL,99.45334751448168,99.23685392480404,99.56926466388023,99.46464290709284,99.63833097596944,99.16991886012732,99.51708491108644,99.22160016976484,0,0,THREADFULL,,,,,1441651,5979396,4919296,2830012.845991342,threadfull
2025-05-17 17:33:30,0.0,THREADFULL,13,,,10,30,9,81,55,20,5,34,0,0,THREADFULL,133,189,139,173,188,135,212,117,0,0,THREADFULL,10325489,threadfull,4825447,threadfull,55.65889480686138,threadfull,1651437,3799040,0,4970496,threadfull,THREADFULL,2329.351582225042,380,400,435,760,580,314,665,370,0,0,THREADFULL,11525,11428,11431,18984,19170,11440,19151,11410,0,0,THREADFULL,99.45334751448168,99.26524769769782,99.56926466388023,99.46744052614048,99.63833097596944,99.16991886012732,99.51708491108644,99.2235049316696,0,0,THREADFULL,,,,,1683234,5715968,4970496,2830012.845991342,threadfull
2025-05-17 17:33:45,0.0,THREADFULL,13,,,10,30,45,35,55,48,15,7,0,0,THREADFULL,203,166,154,171,180,125,187,136,0,0,THREADFULL,10319471,threadfull,4825681,threadfull,55.66816147352805,threadfull,1584247,3799040,0,4970496,threadfull,THREADFULL,2529.4491143700584,380,375,430,760,580,341,665,365,0,0,THREADFULL,11585,11570,11492,19141,19169,11499,19253,11509,0,0,THREADFULL,99.45334751448168,99.4782088013607,99.5434782661783,99.49832420634915,99.63833097596944,99.36235477512685,99.5560211019022,99.37733442591544,0,0,THREADFULL,,,,,1605796,5715968,4970496,2830012.845991342,threadfull
2025-05-17 17:34:00,0.0,THREADFULL,13,,,10,30,44,32,55,53,16,5,0,0,THREADFULL,249,164,156,171,178,123,218,139,0,0,THREADFULL,10319471,threadfull,4825983,threadfull,55.66816147352805,threadfull,1575059,3799040,0,4970496,threadfull,THREADFULL,2454.642797360335,380,375,425,732,580,348,665,365,0,0,THREADFULL,11611,11510,11529,19175,19162,11511,19104,11523,0,0,THREADFULL,99.45334751448168,99.50761341428732,99.54780859342294,99.50742316017316,99.64933097596943,99.4472685219572,99.54600946335891,99.44470271603215,0,0,THREADFULL,,,,,1598756,5715968,4970496,2830012.845991342,threadfull
2025-05-17 17:34:15,0.0,THREADFULL,13,,,37,30,57,31,50,54,18,5,0,0,THREADFULL,304,162,147,171,171,120,312,124,0,0,THREADFULL,10325489,threadfull,4826033,threadfull,55.66710036241694,threadfull,1434390,3799040,0,5574656,threadfull,THREADFULL,2715.837726824724,380,220,425,640,637,355,530,260,0,0,THREADFULL,11572,11533,11529,19202,19192,11505,19296,11510,0,0,THREADFULL,99.46715278187963,99.56420541086698,99.61577467250584,99.58826146908648,99.66049764263612,99.53791352125398,99.579531251578,99.52455962876851,0,0,THREADFULL,,,,,1432758,3985408,5574656,2830012.845991342,threadfull
2025-05-17 17:34:30,0.0,THREADFULL,13,,,5,30,56,27,45,53,17,4,0,0,THREADFULL,300,162,131,171,171,120,307,120,0,0,THREADFULL,10325489,threadfull,4826111,threadfull,55.66760036241693,threadfull,1441135,3799040,0,5574656,threadfull,THREADFULL,2639.670806673213,400,310,320,480,636,354,400,360,0,0,THREADFULL,11563,11528,11533,19205,19192,11505,19317,11510,0,0,THREADFULL,99.5192220480598,99.56420541086698,99.61577467250584,99.60391862135452,99.70974578382236,99.53791352125398,99.579531251578,99.5336238992007,0,0,THREADFULL,,,,,1415294,3985408,5574656,2830012.845991342,threadfull
2025-05-17 17:34:45,0.0,THREADFULL,13,,,5,30,7,5,50,24,4,4,0,0,THREADFULL,151,167,104,171,162,120,146,92,0,0,THREADFULL,10319471,threadfull,4826313,threadfull,55.66732258463916,threadfull,1347374,3784704,0,5574656,threadfull,THREADFULL,2749.71558484057,400,310,320,480,640,318,400,360,0,0,THREADFULL,11451,11489,11486,19277,19131,11506,19341,11478,0,0,THREADFULL,99.72125669309044,99.77820752479816,99.72111031746026,99.7998128607503,99.86339036796537,99.6707642171057,99.6438276760851,99.694665787302,0,0,THREADFULL,,,,,1327768,3956736,5574656,2830012.845991342,threadfull
2025-05-17 17:35:00,0.0,THREADFULL,13,,,5,30,3,3,55,22,2,3,0,0,THREADFULL,94,168,92,171,161,119,138,91,0,0,THREADFULL,10319471,threadfull,4826113,threadfull,55.66788925130582,threadfull,1346196,3784704,0,4965158,threadfull,THREADFULL,2801.5702860217843,400,323,320,560,640,308,541,353,0,0,THREADFULL,11411,11469,11460,19293,19121,11507,19340,11463,0,0,THREADFULL,99.7568743730993,99.7764174053368,99.74787334054832,99.82992698412694,99.8256925518925,99.68116764228748,99.6497486599912,99.71958411310912,0,0,THREADFULL,,,,,1327248,3909662,5031294,2830012.845991342,threadfull
2025-05-17 17:35:15,0.0,THREADFULL,13,,,0,0,2,2,0,39,1,3,0,0,THREADFULL,88,163,87,173,159,119,148,111,0,0,THREADFULL,10325489,threadfull,4825315,threadfull,55.66767496559154,threadfull,1311451,3956736,0,4965158,threadfull,THREADFULL,2944.369111232396,385,333,319,584,606,305,496,359,0,0,THREADFULL,11422,11461,11453,19260,19115,11500,19297,11452,0,0,THREADFULL,99.76333077792076,99.69646467495828,99.68946547619048,99.78639533063556,99.8089366168962,99.50216946371025,99.64098114157444,99.65032174950755,0,0,THREADFULL,,,,,1291213,3910628,5033123,2830012.845991342,threadfull
2025-05-17 17:35:30,0.0,THREADFULL,13,,,0,0,2,2,0,38,1,3,0,0,THREADFULL,88,161,86,177,159,118,149,111,0,0,THREADFULL,10325489,threadfull,4824818,threadfull,55.66845829892487,threadfull,1321437,3956736,0,4379462,threadfull,THREADFULL,3251.1259179564177,375,337,319,581,604,302,492,358,0,0,THREADFULL,11423,11455,11453,19249,19115,11498,19287,11452,0,0,THREADFULL,99.7554131955032,99.66301213070432,99.68746547619048,99.7800143782546,99.79609276601025,99.50216946371025,99.63991447490775,99.63882174950758,0,0,THREADFULL,,,,,1290499,3870243,4360018,2830012.845991342,threadfull
2025-05-17 17:35:45,0.0,THREADFULL,13,,,0,0,2,1,0,3,1,3,0,0,THREADFULL,96,138,87,200,151,103,149,97,0,0,THREADFULL,10319647,threadfull,4822238,threadfull,55.68991388500545,threadfull,1361456,3612672,0,4115390,threadfull,THREADFULL,3275.3613045523875,305,368,319,549,564,287,551,341,0,0,THREADFULL,11482,11400,11459,19145,19131,11483,19169,11453,0,0,THREADFULL,99.70383992327535,99.57929037218972,99.70880104617608,99.64584567045308,99.6719627133403,99.6384321976395,99.47358891367008,99.51721070420814,0,0,THREADFULL,,,,,1324373,3870243,4158990,2830012.845991342,threadfull
2025-05-17 17:36:00,0.0,THREADFULL,13,,,9,1,2,1,4,2,1,3,0,0,THREADFULL,102,133,87,208,150,103,149,101,0,0,THREADFULL,10319647,threadfull,4820695,threadfull,55.68991388500545,threadfull,1363500,3676713,0,4423456,threadfull,THREADFULL,3306.747825106492,301,375,324,560,575,285,560,329,0,0,THREADFULL,11496,11394,11456,19145,19128,11474,19156,11454,0,0,THREADFULL,99.68926263526562,99.54979578894746,99.71562803030304,99.61889980158732,99.72319836657594,99.6288571562697,99.46407002776635,99.47453560241104,0,0,THREADFULL,,,,,1322703,3658103,4451630,2830012.845991342,threadfull
2025-05-17 17:36:15,0.0,THREADFULL,13,,,6,1,2,1,4,6,1,3,0,0,THREADFULL,110,121,85,343,151,103,151,102,0,0,THREADFULL,10325489,threadfull,4820622,threadfull,55.699788592427375,threadfull,1363309,3669748,0,4448993,threadfull,THREADFULL,3211.219742170016,357,371,325,561,590,298,552,333,0,0,THREADFULL,11494,11410,11448,19167,19115,11467,19170,11454,0,0,THREADFULL,99.67200857644276,99.51765412607732,99.72518144070835,99.58559357221216,99.73644245809042,99.61414099877273,99.51797440447592,99.52623248170347,0,0,THREADFULL,,,,,1338412,3590885,4478868,2830012.845991342,threadfull
2025-05-17 17:36:30,0.0,THREADFULL,13,,,6,1,2,1,4,6,1,3,0,0,THREADFULL,109,121,84,341,151,103,151,102,0,0,THREADFULL,10325489,threadfull,4820629,threadfull,55.710497052023335,threadfull,1573960,3748111,0,4863631,threadfull,THREADFULL,2460.4685717948714,360,371,325,560,594,304,550,333,0,0,THREADFULL,11493,11409,11445,19169,19115,11464,19173,11454,0,0,THREADFULL,99.67200857644276,99.51290412607732,99.72870525023218,99.58367690554547,99.73644245809042,99.61441877655048,99.52099441779596,99.53212248170348,0,0,THREADFULL,,,,,1584634,3577767,4856227,2830012.845991342,threadfull
2025-05-17 17:36:45,0.0,THREADFULL,13,,,6,1,2,1,4,3,1,8,0,0,THREADFULL,94,113,74,168,151,123,151,96,0,0,THREADFULL,10319471,threadfull,4820646,threadfull,55.70857215695619,threadfull,1573310,2865152,0,4888054,threadfull,THREADFULL,2419.284710688445,397,352,378,500,639,351,512,333,0,0,THREADFULL,11416,11409,11414,19230,19115,11457,19200,11453,0,0,THREADFULL,99.76035198635005,99.29273877137824,99.78257326839828,99.51670302711992,99.78902304639806,99.67200496042926,99.60624254174252,99.64858149917,0,0,THREADFULL,,,,,1579922,3037184,4873355,2830012.845991342,threadfull
2025-05-17 17:37:00,0.0,THREADFULL,13,,,5,1,2,1,3,3,1,9,0,0,THREADFULL,91,114,80,161,152,117,151,95,0,0,THREADFULL,10319471,threadfull,4820793,threadfull,55.71820509306704,threadfull,1474333,2865152,0,4896555,threadfull,THREADFULL,2606.163653746164,405,349,391,496,631,366,508,333,0,0,THREADFULL,11403,11407,11408,19234,19115,11452,19208,11452,0,0,THREADFULL,99.76318226549536,99.23404061229353,99.77788676046175,99.50843894022644,99.77074917365913,99.66858794048112,99.61777953386544,99.6570055729401,0,0,THREADFULL,,,,,1468336,3037184,4891741,2830012.845991342,threadfull
2025-05-17 17:37:15,0.0,THREADFULL,13,,,6,1,2,1,3,2,1,19,0,0,THREADFULL,92,124,155,149,153,125,151,95,0,0,THREADFULL,10325489,threadfull,4820924,threadfull,55.71213357278485,threadfull,1411246,2865152,0,4897415,threadfull,THREADFULL,3070.7992872571367,395,355,402,531,581,399,520,335,0,0,THREADFULL,11411,11407,11408,19181,19116,11440,19194,11445,0,0,THREADFULL,99.72279189865776,99.27803252816976,99.68836547619048,99.54157031549371,99.71161014069504,99.58729402585992,99.64379566548897,99.60717266893612,0,0,THREADFULL,,,,,1441612,3037184,4877940,2830012.845991342,threadfull
2025-05-17 17:37:30,0.0,THREADFULL,13,,,5,1,3,1,3,2,2,19,0,0,THREADFULL,92,125,156,149,159,129,152,95,0,0,THREADFULL,10325489,threadfull,4821276,threadfull,55.71213357278485,threadfull,950903,2865152,0,4755882,threadfull,THREADFULL,5347.308613969363,390,352,402,537,577,406,520,341,0,0,THREADFULL,11411,11407,11408,19174,19117,11425,19194,11440,0,0,THREADFULL,99.71528515599462,99.28299846223572,99.63710833333332,99.53290364882704,99.7002863311712,99.5795384703044,99.64379566548897,99.60717266893612,0,0,THREADFULL,,,,,924713,3037184,4773680,2830012.845991342,threadfull
2025-05-17 17:37:45,0.0,THREADFULL,13,,,16,8,9,1,3,2,15,3,0,0,THREADFULL,92,157,102,149,176,150,159,95,0,0,THREADFULL,10319226,threadfull,4822613,threadfull,55.71272087437215,threadfull,761551,4126720,0,4783313,threadfull,THREADFULL,5858.698071550999,299,335,371,607,476,461,527,432,0,0,THREADFULL,11467,11409,11408,19106,19234,11272,19206,11367,0,0,THREADFULL,99.5339891047951,99.30200789826756,99.43267738095234,99.52610364882705,99.53403177179962,99.36929700988723,99.55228660173526,99.61154690424046,0,0,THREADFULL,,,,,729750,4212736,4758235,2830012.845991342,threadfull
2025-05-17 17:38:00,0.0,THREADFULL,13,,,17,9,10,1,3,2,16,2,0,0,THREADFULL,92,165,100,149,177,152,158,95,0,0,THREADFULL,10319226,threadfull,4823003,threadfull,55.71484944580073,threadfull,607913,4126720,0,4820148,threadfull,THREADFULL,6010.566074446514,295,340,369,623,465,464,528,442,0,0,THREADFULL,11475,11404,11408,19103,19246,11250,19203,11356,0,0,THREADFULL,99.5282893922433,99.30529166450134,99.37754404761904,99.52175364882704,99.51535992063488,99.29826498191348,99.54117955341442,99.59390786140015,0,0,THREADFULL,,,,,614192,4126720,4806851,2830012.845991342,threadfull
2025-05-17 17:38:15,0.0,THREADFULL,12,,,22,7,22,1,3,2,18,3,0,0,THREADFULL,92,167,99,149,170,142,152,95,0,0,THREADFULL,10325489,threadfull,4823412,threadfull,55.718475636276914,threadfull,604221,4126720,0,4844201,threadfull,THREADFULL,6100.232435557626,343,362,383,653,485,467,534,446,0,0,THREADFULL,11460,11401,11408,19122,19225,11266,19194,11381,0,0,THREADFULL,99.55061713676568,99.30153389171856,99.42843720026192,99.5286203154937,99.6031065656566,99.30798515078112,99.56872384611616,99.5495175685022,0,0,THREADFULL,,,,,608508,4640768,4873288,2830012.845991342,threadfull
2025-05-17 17:38:30,0.0,THREADFULL,12,,,21,7,22,1,3,2,18,3,0,0,THREADFULL,93,170,99,149,167,142,151,96,0,0,THREADFULL,10325489,threadfull,4823617,threadfull,55.74166149424082,threadfull,496545,4126720,0,5288736,threadfull,THREADFULL,6600.82419391849,343,379,384,652,493,466,534,442,0,0,THREADFULL,11459,11399,11407,19125,19220,11267,19190,11381,0,0,THREADFULL,99.5525648111843,99.30153389171856,99.43043720026188,99.57646674406512,99.60664108946612,99.30986015078112,99.57586515297018,99.5495175685022,0,0,THREADFULL,,,,,485294,4640768,5341924,2830012.845991342,threadfull
